run_id,problem_id,Parameters,Num. Parameters,Num. MATH Test Set Replicas,Stage,Per-Problem Mean NLL
bwsgft1t,log_prob_token_4058,344M,344000000.0,10,Post-SFT,0.22283843159675598
bwsgft1t,log_prob_token_4059,344M,344000000.0,10,Post-SFT,0.1837538629770279
bwsgft1t,log_prob_token_4060,344M,344000000.0,10,Post-SFT,2.0852582454681396
bwsgft1t,log_prob_token_4061,344M,344000000.0,10,Post-SFT,4.927260875701904
bwsgft1t,log_prob_token_4062,344M,344000000.0,10,Post-SFT,4.076723098754883
bwsgft1t,log_prob_token_4063,344M,344000000.0,10,Post-SFT,3.3025786876678467
bwsgft1t,log_prob_token_4064,344M,344000000.0,10,Post-SFT,5.424509048461914
bwsgft1t,log_prob_token_4065,344M,344000000.0,10,Post-SFT,0.038108889013528824
bwsgft1t,log_prob_token_4066,344M,344000000.0,10,Post-SFT,1.0725291967391968
bwsgft1t,log_prob_token_4067,344M,344000000.0,10,Post-SFT,4.284878730773926
bwsgft1t,log_prob_token_4068,344M,344000000.0,10,Post-SFT,0.3063929080963135
bwsgft1t,log_prob_token_4069,344M,344000000.0,10,Post-SFT,6.067234992980957
bwsgft1t,log_prob_token_4070,344M,344000000.0,10,Post-SFT,6.793485641479492
bwsgft1t,log_prob_token_4071,344M,344000000.0,10,Post-SFT,3.2045302391052246
bwsgft1t,log_prob_token_4072,344M,344000000.0,10,Post-SFT,5.133055686950684
bwsgft1t,log_prob_token_4073,344M,344000000.0,10,Post-SFT,1.1536160707473755
bwsgft1t,log_prob_token_4074,344M,344000000.0,10,Post-SFT,0.03653808310627937
bwsgft1t,log_prob_token_4075,344M,344000000.0,10,Post-SFT,0.12722493708133698
bwsgft1t,log_prob_token_4076,344M,344000000.0,10,Post-SFT,0.1624215990304947
bwsgft1t,log_prob_token_4077,344M,344000000.0,10,Post-SFT,4.640748977661133
bwsgft1t,log_prob_token_4078,344M,344000000.0,10,Post-SFT,2.276665210723877
bwsgft1t,log_prob_token_4079,344M,344000000.0,10,Post-SFT,3.140453815460205
bwsgft1t,log_prob_token_4080,344M,344000000.0,10,Post-SFT,0.4497835040092468
bwsgft1t,log_prob_token_4081,344M,344000000.0,10,Post-SFT,1.4325124025344849
bwsgft1t,log_prob_token_4082,344M,344000000.0,10,Post-SFT,0.3132871687412262
bwsgft1t,log_prob_token_4083,344M,344000000.0,10,Post-SFT,3.4720067977905273
bwsgft1t,log_prob_token_4084,344M,344000000.0,10,Post-SFT,7.763759136199951
bwsgft1t,log_prob_token_4085,344M,344000000.0,10,Post-SFT,2.6488208770751953
bwsgft1t,log_prob_token_4086,344M,344000000.0,10,Post-SFT,1.7275757789611816
bwsgft1t,log_prob_token_4087,344M,344000000.0,10,Post-SFT,3.365644693374634
bwsgft1t,log_prob_token_4088,344M,344000000.0,10,Post-SFT,2.793208122253418
bwsgft1t,log_prob_token_4089,344M,344000000.0,10,Post-SFT,0.9913561344146729
bwsgft1t,log_prob_token_4090,344M,344000000.0,10,Post-SFT,0.139193594455719
bwsgft1t,log_prob_token_4091,344M,344000000.0,10,Post-SFT,0.18837793171405792
bwsgft1t,log_prob_token_4092,344M,344000000.0,10,Post-SFT,0.1285727620124817
bwsgft1t,log_prob_token_4093,344M,344000000.0,10,Post-SFT,0.06478764861822128
bwsgft1t,log_prob_token_4094,344M,344000000.0,10,Post-SFT,0.3970237374305725
bwsgft1t,log_prob_token_4095,344M,344000000.0,10,Post-SFT,0.01284703891724348
bwsgft1t,log_prob_token_4096,344M,344000000.0,10,Post-SFT,0.05030973255634308
bwsgft1t,log_prob_token_4097,344M,344000000.0,10,Post-SFT,0.09154064208269119
bwsgft1t,log_prob_token_4098,344M,344000000.0,10,Post-SFT,4.035329818725586
bwsgft1t,log_prob_token_4099,344M,344000000.0,10,Post-SFT,0.6143413782119751
bwsgft1t,log_prob_token_4100,344M,344000000.0,10,Post-SFT,0.6916855573654175
bwsgft1t,log_prob_token_4101,344M,344000000.0,10,Post-SFT,0.07031787186861038
bwsgft1t,log_prob_token_4102,344M,344000000.0,10,Post-SFT,0.2994888424873352
bwsgft1t,log_prob_token_4103,344M,344000000.0,10,Post-SFT,0.14645057916641235
bwsgft1t,log_prob_token_4104,344M,344000000.0,10,Post-SFT,0.7603031992912292
bwsgft1t,log_prob_token_4105,344M,344000000.0,10,Post-SFT,0.09048621356487274
bwsgft1t,log_prob_token_4106,344M,344000000.0,10,Post-SFT,1.1553388833999634
bwsgft1t,log_prob_token_4107,344M,344000000.0,10,Post-SFT,0.11485946178436279
bwsgft1t,log_prob_token_4108,344M,344000000.0,10,Post-SFT,0.5049036741256714
bwsgft1t,log_prob_token_4109,344M,344000000.0,10,Post-SFT,0.0660640299320221
bwsgft1t,log_prob_token_4110,344M,344000000.0,10,Post-SFT,0.5326892137527466
bwsgft1t,log_prob_token_4111,344M,344000000.0,10,Post-SFT,0.1751747578382492
bwsgft1t,log_prob_token_4112,344M,344000000.0,10,Post-SFT,2.4400634765625
bwsgft1t,log_prob_token_4113,344M,344000000.0,10,Post-SFT,0.11347279697656631
bwsgft1t,log_prob_token_4114,344M,344000000.0,10,Post-SFT,0.5133511424064636
bwsgft1t,log_prob_token_4115,344M,344000000.0,10,Post-SFT,0.18244695663452148
bwsgft1t,log_prob_token_4116,344M,344000000.0,10,Post-SFT,0.4318959414958954
bwsgft1t,log_prob_token_4117,344M,344000000.0,10,Post-SFT,0.045684270560741425
bwsgft1t,log_prob_token_4118,344M,344000000.0,10,Post-SFT,0.5268895626068115
bwsgft1t,log_prob_token_4119,344M,344000000.0,10,Post-SFT,0.10847511887550354
bwsgft1t,log_prob_token_4120,344M,344000000.0,10,Post-SFT,0.2027987837791443
bwsgft1t,log_prob_token_4121,344M,344000000.0,10,Post-SFT,0.09289448708295822
bwsgft1t,log_prob_token_4122,344M,344000000.0,10,Post-SFT,0.35163748264312744
bwsgft1t,log_prob_token_4123,344M,344000000.0,10,Post-SFT,7.406763076782227
bwsgft1t,log_prob_token_4124,344M,344000000.0,10,Post-SFT,10.693940162658691
bwsgft1t,log_prob_token_4125,344M,344000000.0,10,Post-SFT,7.424961090087891
bwsgft1t,log_prob_token_4126,344M,344000000.0,10,Post-SFT,7.011336803436279
bwsgft1t,log_prob_token_4127,344M,344000000.0,10,Post-SFT,3.212446928024292
bwsgft1t,log_prob_token_4128,344M,344000000.0,10,Post-SFT,1.350817322731018
bwsgft1t,log_prob_token_4129,344M,344000000.0,10,Post-SFT,2.4120826721191406
bwsgft1t,log_prob_token_4130,344M,344000000.0,10,Post-SFT,2.2218475341796875
bwsgft1t,log_prob_token_4131,344M,344000000.0,10,Post-SFT,6.076645374298096
bwsgft1t,log_prob_token_4132,344M,344000000.0,10,Post-SFT,9.03302001953125
bwsgft1t,log_prob_token_4133,344M,344000000.0,10,Post-SFT,3.0644161701202393
bwsgft1t,log_prob_token_4134,344M,344000000.0,10,Post-SFT,3.367009401321411
bwsgft1t,log_prob_token_4135,344M,344000000.0,10,Post-SFT,4.127285957336426
bwsgft1t,log_prob_token_4136,344M,344000000.0,10,Post-SFT,1.7620466947555542
bwsgft1t,log_prob_token_4137,344M,344000000.0,10,Post-SFT,0.06765123456716537
bwsgft1t,log_prob_token_4138,344M,344000000.0,10,Post-SFT,1.6550042629241943
bwsgft1t,log_prob_token_4139,344M,344000000.0,10,Post-SFT,1.7638602256774902
bwsgft1t,log_prob_token_4140,344M,344000000.0,10,Post-SFT,3.9817824363708496
bwsgft1t,log_prob_token_4141,344M,344000000.0,10,Post-SFT,0.16785189509391785
bwsgft1t,log_prob_token_4142,344M,344000000.0,10,Post-SFT,2.0933427810668945
bwsgft1t,log_prob_token_4143,344M,344000000.0,10,Post-SFT,2.389011859893799
bwsgft1t,log_prob_token_4144,344M,344000000.0,10,Post-SFT,5.939821720123291
bwsgft1t,log_prob_token_4145,344M,344000000.0,10,Post-SFT,0.16993415355682373
bwsgft1t,log_prob_token_4146,344M,344000000.0,10,Post-SFT,5.227900981903076
bwsgft1t,log_prob_token_4147,344M,344000000.0,10,Post-SFT,0.5732865929603577
bwsgft1t,log_prob_token_4148,344M,344000000.0,10,Post-SFT,3.2269792556762695
bwsgft1t,log_prob_token_4149,344M,344000000.0,10,Post-SFT,0.013756702654063702
bwsgft1t,log_prob_token_4150,344M,344000000.0,10,Post-SFT,5.116236209869385
bwsgft1t,log_prob_token_4151,344M,344000000.0,10,Post-SFT,0.20795820653438568
bwsgft1t,log_prob_token_4152,344M,344000000.0,10,Post-SFT,0.08249130845069885
bwsgft1t,log_prob_token_4153,344M,344000000.0,10,Post-SFT,1.8195327520370483
bwsgft1t,log_prob_token_4154,344M,344000000.0,10,Post-SFT,2.094705581665039
bwsgft1t,log_prob_token_4155,344M,344000000.0,10,Post-SFT,6.995699882507324
bwsgft1t,log_prob_token_4156,344M,344000000.0,10,Post-SFT,0.028209179639816284
bwsgft1t,log_prob_token_4157,344M,344000000.0,10,Post-SFT,0.359130859375
bwsgft1t,log_prob_token_4158,344M,344000000.0,10,Post-SFT,0.4469544589519501
bwsgft1t,log_prob_token_4159,344M,344000000.0,10,Post-SFT,2.7031354904174805
bwsgft1t,log_prob_token_4160,344M,344000000.0,10,Post-SFT,3.2545394897460938
bwsgft1t,log_prob_token_4161,344M,344000000.0,10,Post-SFT,0.478199303150177
bwsgft1t,log_prob_token_4162,344M,344000000.0,10,Post-SFT,1.5677953958511353
bwsgft1t,log_prob_token_4163,344M,344000000.0,10,Post-SFT,1.1538059711456299
bwsgft1t,log_prob_token_4164,344M,344000000.0,10,Post-SFT,2.195181369781494
bwsgft1t,log_prob_token_4165,344M,344000000.0,10,Post-SFT,11.291851997375488
bwsgft1t,log_prob_token_4166,344M,344000000.0,10,Post-SFT,1.1468572616577148
bwsgft1t,log_prob_token_4167,344M,344000000.0,10,Post-SFT,0.2094191312789917
bwsgft1t,log_prob_token_4168,344M,344000000.0,10,Post-SFT,1.8921823501586914
bwsgft1t,log_prob_token_4169,344M,344000000.0,10,Post-SFT,1.8238756656646729
bwsgft1t,log_prob_token_4170,344M,344000000.0,10,Post-SFT,5.5811591148376465
bwsgft1t,log_prob_token_4171,344M,344000000.0,10,Post-SFT,5.742972373962402
bwsgft1t,log_prob_token_4172,344M,344000000.0,10,Post-SFT,0.5852818489074707
bwsgft1t,log_prob_token_4173,344M,344000000.0,10,Post-SFT,4.206056594848633
bwsgft1t,log_prob_token_4174,344M,344000000.0,10,Post-SFT,0.7567638754844666
bwsgft1t,log_prob_token_4175,344M,344000000.0,10,Post-SFT,5.409568786621094
bwsgft1t,log_prob_token_4176,344M,344000000.0,10,Post-SFT,5.426362037658691
bwsgft1t,log_prob_token_4177,344M,344000000.0,10,Post-SFT,4.800541877746582
bwsgft1t,log_prob_token_4178,344M,344000000.0,10,Post-SFT,0.4641267657279968
bwsgft1t,log_prob_token_4179,344M,344000000.0,10,Post-SFT,3.396338701248169
bwsgft1t,log_prob_token_4180,344M,344000000.0,10,Post-SFT,4.889283180236816
bwsgft1t,log_prob_token_4181,344M,344000000.0,10,Post-SFT,2.432302951812744
bwsgft1t,log_prob_token_4182,344M,344000000.0,10,Post-SFT,2.955057144165039
bwsgft1t,log_prob_token_4183,344M,344000000.0,10,Post-SFT,8.101486206054688
bwsgft1t,log_prob_token_4184,344M,344000000.0,10,Post-SFT,0.5116311311721802
bwsgft1t,log_prob_token_4185,344M,344000000.0,10,Post-SFT,11.26220703125
bwsgft1t,log_prob_token_4186,344M,344000000.0,10,Post-SFT,11.472536087036133
bwsgft1t,log_prob_token_4187,344M,344000000.0,10,Post-SFT,0.2144692838191986
bwsgft1t,log_prob_token_4188,344M,344000000.0,10,Post-SFT,0.7613090872764587
bwsgft1t,log_prob_token_4189,344M,344000000.0,10,Post-SFT,3.048711061477661
bwsgft1t,log_prob_token_4190,344M,344000000.0,10,Post-SFT,2.694485664367676
bwsgft1t,log_prob_token_4191,344M,344000000.0,10,Post-SFT,14.981918334960938
bwsgft1t,log_prob_token_4192,344M,344000000.0,10,Post-SFT,1.374265432357788
bwsgft1t,log_prob_token_4193,344M,344000000.0,10,Post-SFT,1.196754813194275
bwsgft1t,log_prob_token_4194,344M,344000000.0,10,Post-SFT,3.883638381958008
bwsgft1t,log_prob_token_4195,344M,344000000.0,10,Post-SFT,2.7362823486328125
bwsgft1t,log_prob_token_4196,344M,344000000.0,10,Post-SFT,5.138167858123779
bwsgft1t,log_prob_token_4197,344M,344000000.0,10,Post-SFT,4.6601786613464355
bwsgft1t,log_prob_token_4198,344M,344000000.0,10,Post-SFT,1.7274270057678223
bwsgft1t,log_prob_token_4199,344M,344000000.0,10,Post-SFT,1.7943236827850342
bwsgft1t,log_prob_token_4200,344M,344000000.0,10,Post-SFT,1.0863239765167236
bwsgft1t,log_prob_token_4201,344M,344000000.0,10,Post-SFT,0.44281405210494995
bwsgft1t,log_prob_token_4202,344M,344000000.0,10,Post-SFT,0.8685445189476013
bwsgft1t,log_prob_token_4203,344M,344000000.0,10,Post-SFT,2.769601583480835
bwsgft1t,log_prob_token_4204,344M,344000000.0,10,Post-SFT,1.6352990865707397
bwsgft1t,log_prob_token_4205,344M,344000000.0,10,Post-SFT,0.9507973194122314
bwsgft1t,log_prob_token_4206,344M,344000000.0,10,Post-SFT,1.266405701637268
bwsgft1t,log_prob_token_4207,344M,344000000.0,10,Post-SFT,1.5544939041137695
bwsgft1t,log_prob_token_4208,344M,344000000.0,10,Post-SFT,1.8348157405853271
bwsgft1t,log_prob_token_4209,344M,344000000.0,10,Post-SFT,6.888113498687744
bwsgft1t,log_prob_token_4210,344M,344000000.0,10,Post-SFT,2.054520606994629
bwsgft1t,log_prob_token_4211,344M,344000000.0,10,Post-SFT,10.76868724822998
bwsgft1t,log_prob_token_4212,344M,344000000.0,10,Post-SFT,5.081684112548828
bwsgft1t,log_prob_token_4213,344M,344000000.0,10,Post-SFT,2.416438579559326
bwsgft1t,log_prob_token_4214,344M,344000000.0,10,Post-SFT,5.706986427307129
bwsgft1t,log_prob_token_4215,344M,344000000.0,10,Post-SFT,5.78765344619751
bwsgft1t,log_prob_token_4216,344M,344000000.0,10,Post-SFT,2.317549228668213
bwsgft1t,log_prob_token_4217,344M,344000000.0,10,Post-SFT,2.905895233154297
bwsgft1t,log_prob_token_4218,344M,344000000.0,10,Post-SFT,3.8157219886779785
bwsgft1t,log_prob_token_4219,344M,344000000.0,10,Post-SFT,3.0573747158050537
bwsgft1t,log_prob_token_4220,344M,344000000.0,10,Post-SFT,4.666468143463135
bwsgft1t,log_prob_token_4221,344M,344000000.0,10,Post-SFT,2.1149611473083496
bwsgft1t,log_prob_token_4222,344M,344000000.0,10,Post-SFT,3.749387264251709
bwsgft1t,log_prob_token_4223,344M,344000000.0,10,Post-SFT,0.8308250308036804
bwsgft1t,log_prob_token_4224,344M,344000000.0,10,Post-SFT,0.4383896291255951
bwsgft1t,log_prob_token_4225,344M,344000000.0,10,Post-SFT,8.110783576965332
bwsgft1t,log_prob_token_4226,344M,344000000.0,10,Post-SFT,2.0299453735351562
bwsgft1t,log_prob_token_4227,344M,344000000.0,10,Post-SFT,0.6854428648948669
bwsgft1t,log_prob_token_4228,344M,344000000.0,10,Post-SFT,3.9705755710601807
bwsgft1t,log_prob_token_4229,344M,344000000.0,10,Post-SFT,0.6756005883216858
bwsgft1t,log_prob_token_4230,344M,344000000.0,10,Post-SFT,0.207833394408226
bwsgft1t,log_prob_token_4231,344M,344000000.0,10,Post-SFT,4.149576187133789
bwsgft1t,log_prob_token_4232,344M,344000000.0,10,Post-SFT,0.2017284780740738
bwsgft1t,log_prob_token_4233,344M,344000000.0,10,Post-SFT,2.3381738662719727
bwsgft1t,log_prob_token_4234,344M,344000000.0,10,Post-SFT,0.7888050675392151
bwsgft1t,log_prob_token_4235,344M,344000000.0,10,Post-SFT,5.740584373474121
bwsgft1t,log_prob_token_4236,344M,344000000.0,10,Post-SFT,0.4728282690048218
bwsgft1t,log_prob_token_4237,344M,344000000.0,10,Post-SFT,0.9226769208908081
bwsgft1t,log_prob_token_4238,344M,344000000.0,10,Post-SFT,1.3368315696716309
bwsgft1t,log_prob_token_4239,344M,344000000.0,10,Post-SFT,7.452919006347656
bwsgft1t,log_prob_token_4240,344M,344000000.0,10,Post-SFT,4.076897144317627
bwsgft1t,log_prob_token_4241,344M,344000000.0,10,Post-SFT,1.0747454166412354
bwsgft1t,log_prob_token_4242,344M,344000000.0,10,Post-SFT,5.5298285484313965
bwsgft1t,log_prob_token_4243,344M,344000000.0,10,Post-SFT,5.26939058303833
bwsgft1t,log_prob_token_4244,344M,344000000.0,10,Post-SFT,3.5982871055603027
bwsgft1t,log_prob_token_4245,344M,344000000.0,10,Post-SFT,0.3715376853942871
bwsgft1t,log_prob_token_4246,344M,344000000.0,10,Post-SFT,0.11201460659503937
bwsgft1t,log_prob_token_4247,344M,344000000.0,10,Post-SFT,0.5371769666671753
bwsgft1t,log_prob_token_4248,344M,344000000.0,10,Post-SFT,0.569469153881073
bwsgft1t,log_prob_token_4249,344M,344000000.0,10,Post-SFT,4.682739734649658
bwsgft1t,log_prob_token_4250,344M,344000000.0,10,Post-SFT,4.613757133483887
bwsgft1t,log_prob_token_4251,344M,344000000.0,10,Post-SFT,0.5498791933059692
bwsgft1t,log_prob_token_4252,344M,344000000.0,10,Post-SFT,0.38518035411834717
bwsgft1t,log_prob_token_4253,344M,344000000.0,10,Post-SFT,4.3449907302856445
bwsgft1t,log_prob_token_4254,344M,344000000.0,10,Post-SFT,3.426865339279175
bwsgft1t,log_prob_token_4255,344M,344000000.0,10,Post-SFT,4.8265700340271
bwsgft1t,log_prob_token_4256,344M,344000000.0,10,Post-SFT,2.8931777477264404
bwsgft1t,log_prob_token_4257,344M,344000000.0,10,Post-SFT,2.8573319911956787
bwsgft1t,log_prob_token_4258,344M,344000000.0,10,Post-SFT,3.9218668937683105
bwsgft1t,log_prob_token_4259,344M,344000000.0,10,Post-SFT,3.8818306922912598
bwsgft1t,log_prob_token_4260,344M,344000000.0,10,Post-SFT,0.932468056678772
bwsgft1t,log_prob_token_4261,344M,344000000.0,10,Post-SFT,0.19387894868850708
bwsgft1t,log_prob_token_4262,344M,344000000.0,10,Post-SFT,1.9141031503677368
bwsgft1t,log_prob_token_4263,344M,344000000.0,10,Post-SFT,0.6718548536300659
bwsgft1t,log_prob_token_4264,344M,344000000.0,10,Post-SFT,1.1282703876495361
bwsgft1t,log_prob_token_4265,344M,344000000.0,10,Post-SFT,1.9960861206054688
bwsgft1t,log_prob_token_4266,344M,344000000.0,10,Post-SFT,0.5184962749481201
bwsgft1t,log_prob_token_4267,344M,344000000.0,10,Post-SFT,0.13740065693855286
bwsgft1t,log_prob_token_4268,344M,344000000.0,10,Post-SFT,0.059066787362098694
bwsgft1t,log_prob_token_4269,344M,344000000.0,10,Post-SFT,2.334514617919922
bwsgft1t,log_prob_token_4270,344M,344000000.0,10,Post-SFT,0.0950215607881546
bwsgft1t,log_prob_token_4271,344M,344000000.0,10,Post-SFT,4.526219367980957
bwsgft1t,log_prob_token_4272,344M,344000000.0,10,Post-SFT,1.0983978509902954
bwsgft1t,log_prob_token_4273,344M,344000000.0,10,Post-SFT,0.2781704068183899
bwsgft1t,log_prob_token_4274,344M,344000000.0,10,Post-SFT,3.03204345703125
bwsgft1t,log_prob_token_4275,344M,344000000.0,10,Post-SFT,1.2003302574157715
bwsgft1t,log_prob_token_4276,344M,344000000.0,10,Post-SFT,0.9934409856796265
bwsgft1t,log_prob_token_4277,344M,344000000.0,10,Post-SFT,1.1420388221740723
bwsgft1t,log_prob_token_4278,344M,344000000.0,10,Post-SFT,2.6192870140075684
bwsgft1t,log_prob_token_4279,344M,344000000.0,10,Post-SFT,0.493984580039978
bwsgft1t,log_prob_token_4280,344M,344000000.0,10,Post-SFT,0.2300397753715515
bwsgft1t,log_prob_token_4281,344M,344000000.0,10,Post-SFT,2.455160617828369
bwsgft1t,log_prob_token_4282,344M,344000000.0,10,Post-SFT,6.324668884277344
bwsgft1t,log_prob_token_4283,344M,344000000.0,10,Post-SFT,0.9211118221282959
bwsgft1t,log_prob_token_4284,344M,344000000.0,10,Post-SFT,0.40064701437950134
bwsgft1t,log_prob_token_4285,344M,344000000.0,10,Post-SFT,1.3927128314971924
bwsgft1t,log_prob_token_4286,344M,344000000.0,10,Post-SFT,0.27722322940826416
bwsgft1t,log_prob_token_4287,344M,344000000.0,10,Post-SFT,4.598741054534912
bwsgft1t,log_prob_token_4288,344M,344000000.0,10,Post-SFT,4.9963483810424805
bwsgft1t,log_prob_token_4289,344M,344000000.0,10,Post-SFT,0.17420035600662231
bwsgft1t,log_prob_token_4290,344M,344000000.0,10,Post-SFT,0.4284254312515259
bwsgft1t,log_prob_token_4291,344M,344000000.0,10,Post-SFT,2.52089262008667
bwsgft1t,log_prob_token_4292,344M,344000000.0,10,Post-SFT,10.698067665100098
bwsgft1t,log_prob_token_4293,344M,344000000.0,10,Post-SFT,0.9516785144805908
bwsgft1t,log_prob_token_4294,344M,344000000.0,10,Post-SFT,0.2856435179710388
bwsgft1t,log_prob_token_4295,344M,344000000.0,10,Post-SFT,2.618175506591797
bwsgft1t,log_prob_token_4296,344M,344000000.0,10,Post-SFT,6.171992778778076
bwsgft1t,log_prob_token_4297,344M,344000000.0,10,Post-SFT,2.7781991958618164
bwsgft1t,log_prob_token_4298,344M,344000000.0,10,Post-SFT,0.5280408263206482
bwsgft1t,log_prob_token_4299,344M,344000000.0,10,Post-SFT,3.7697949409484863
bwsgft1t,log_prob_token_4300,344M,344000000.0,10,Post-SFT,3.6335723400115967
bwsgft1t,log_prob_token_4301,344M,344000000.0,10,Post-SFT,1.9068267345428467
bwsgft1t,log_prob_token_4302,344M,344000000.0,10,Post-SFT,0.3025205731391907
bwsgft1t,log_prob_token_4303,344M,344000000.0,10,Post-SFT,0.7467900514602661
bwsgft1t,log_prob_token_4304,344M,344000000.0,10,Post-SFT,0.24090629816055298
bwsgft1t,log_prob_token_4305,344M,344000000.0,10,Post-SFT,1.963375210762024
bwsgft1t,log_prob_token_4306,344M,344000000.0,10,Post-SFT,3.199143171310425
bwsgft1t,log_prob_token_4307,344M,344000000.0,10,Post-SFT,7.656776428222656
bwsgft1t,log_prob_token_4308,344M,344000000.0,10,Post-SFT,2.5786383152008057
bwsgft1t,log_prob_token_4309,344M,344000000.0,10,Post-SFT,3.931255340576172
bwsgft1t,log_prob_token_4310,344M,344000000.0,10,Post-SFT,6.95394229888916
bwsgft1t,log_prob_token_4311,344M,344000000.0,10,Post-SFT,3.4494307041168213
bwsgft1t,log_prob_token_4312,344M,344000000.0,10,Post-SFT,0.38850265741348267
bwsgft1t,log_prob_token_4313,344M,344000000.0,10,Post-SFT,0.6803155541419983
bwsgft1t,log_prob_token_4314,344M,344000000.0,10,Post-SFT,3.3041696548461914
bwsgft1t,log_prob_token_4315,344M,344000000.0,10,Post-SFT,2.2029471397399902
bwsgft1t,log_prob_token_4316,344M,344000000.0,10,Post-SFT,3.560159921646118
bwsgft1t,log_prob_token_4317,344M,344000000.0,10,Post-SFT,0.3552398979663849
bwsgft1t,log_prob_token_4318,344M,344000000.0,10,Post-SFT,2.370455503463745
bwsgft1t,log_prob_token_4319,344M,344000000.0,10,Post-SFT,4.27825927734375
bwsgft1t,log_prob_token_4320,344M,344000000.0,10,Post-SFT,0.5612949132919312
bwsgft1t,log_prob_token_4321,344M,344000000.0,10,Post-SFT,0.13740959763526917
bwsgft1t,log_prob_token_4322,344M,344000000.0,10,Post-SFT,0.17767587304115295
bwsgft1t,log_prob_token_4323,344M,344000000.0,10,Post-SFT,4.8523054122924805
bwsgft1t,log_prob_token_4324,344M,344000000.0,10,Post-SFT,7.491450786590576
bwsgft1t,log_prob_token_4325,344M,344000000.0,10,Post-SFT,10.187321662902832
bwsgft1t,log_prob_token_4326,344M,344000000.0,10,Post-SFT,4.031394004821777
bwsgft1t,log_prob_token_4327,344M,344000000.0,10,Post-SFT,8.481368064880371
bwsgft1t,log_prob_token_4328,344M,344000000.0,10,Post-SFT,4.301139831542969
bwsgft1t,log_prob_token_4329,344M,344000000.0,10,Post-SFT,15.028197288513184
bwsgft1t,log_prob_token_4330,344M,344000000.0,10,Post-SFT,10.952241897583008
bwsgft1t,log_prob_token_4331,344M,344000000.0,10,Post-SFT,2.4733941555023193
bwsgft1t,log_prob_token_4332,344M,344000000.0,10,Post-SFT,3.69219970703125
bwsgft1t,log_prob_token_4333,344M,344000000.0,10,Post-SFT,4.194131851196289
bwsgft1t,log_prob_token_4334,344M,344000000.0,10,Post-SFT,1.9909641742706299
bwsgft1t,log_prob_token_4335,344M,344000000.0,10,Post-SFT,7.926214218139648
bwsgft1t,log_prob_token_4336,344M,344000000.0,10,Post-SFT,7.416232585906982
bwsgft1t,log_prob_token_4337,344M,344000000.0,10,Post-SFT,1.9175083637237549
bwsgft1t,log_prob_token_4338,344M,344000000.0,10,Post-SFT,3.879488945007324
bwsgft1t,log_prob_token_4339,344M,344000000.0,10,Post-SFT,2.853146553039551
bwsgft1t,log_prob_token_4340,344M,344000000.0,10,Post-SFT,2.3303022384643555
bwsgft1t,log_prob_token_4341,344M,344000000.0,10,Post-SFT,10.46862506866455
bwsgft1t,log_prob_token_4342,344M,344000000.0,10,Post-SFT,6.65958309173584
bwsgft1t,log_prob_token_4343,344M,344000000.0,10,Post-SFT,2.424064874649048
bwsgft1t,log_prob_token_4344,344M,344000000.0,10,Post-SFT,1.5019937753677368
bwsgft1t,log_prob_token_4345,344M,344000000.0,10,Post-SFT,2.247318744659424
bwsgft1t,log_prob_token_4346,344M,344000000.0,10,Post-SFT,2.109253168106079
bwsgft1t,log_prob_token_4347,344M,344000000.0,10,Post-SFT,0.08415590971708298
bwsgft1t,log_prob_token_4348,344M,344000000.0,10,Post-SFT,0.11566979438066483
bwsgft1t,log_prob_token_4349,344M,344000000.0,10,Post-SFT,0.06460126489400864
bwsgft1t,log_prob_token_4350,344M,344000000.0,10,Post-SFT,1.9255610704421997
bwsgft1t,log_prob_token_4351,344M,344000000.0,10,Post-SFT,6.018620014190674
bwsgft1t,log_prob_token_4352,344M,344000000.0,10,Post-SFT,0.44269025325775146
bwsgft1t,log_prob_token_4353,344M,344000000.0,10,Post-SFT,0.45521774888038635
bwsgft1t,log_prob_token_4354,344M,344000000.0,10,Post-SFT,2.3497824668884277
bwsgft1t,log_prob_token_4355,344M,344000000.0,10,Post-SFT,4.447927474975586
bwsgft1t,log_prob_token_4356,344M,344000000.0,10,Post-SFT,0.1667996197938919
bwsgft1t,log_prob_token_4357,344M,344000000.0,10,Post-SFT,0.4730549156665802
bwsgft1t,log_prob_token_4358,344M,344000000.0,10,Post-SFT,4.4097900390625
bwsgft1t,log_prob_token_4359,344M,344000000.0,10,Post-SFT,2.3607940673828125
bwsgft1t,log_prob_token_4360,344M,344000000.0,10,Post-SFT,1.4529526233673096
bwsgft1t,log_prob_token_4361,344M,344000000.0,10,Post-SFT,0.004366744309663773
bwsgft1t,log_prob_token_4362,344M,344000000.0,10,Post-SFT,1.386197566986084
bwsgft1t,log_prob_token_4363,344M,344000000.0,10,Post-SFT,2.027247428894043
bwsgft1t,log_prob_token_4364,344M,344000000.0,10,Post-SFT,0.15132620930671692
bwsgft1t,log_prob_token_4365,344M,344000000.0,10,Post-SFT,1.6492286920547485
bwsgft1t,log_prob_token_4366,344M,344000000.0,10,Post-SFT,4.542692184448242
bwsgft1t,log_prob_token_4367,344M,344000000.0,10,Post-SFT,4.906323432922363
bwsgft1t,log_prob_token_4368,344M,344000000.0,10,Post-SFT,0.13324715197086334
bwsgft1t,log_prob_token_4369,344M,344000000.0,10,Post-SFT,1.6859209537506104
